District_ID,Date,Year,Month,Avg_rainfall
7,2021-12-22 00:00:00,2021,12,0.0
7,2021-12-23 00:00:00,2021,12,0.0
9,2021-01-05 00:00:00,2021,1,0.0
9,2021-01-09 00:00:00,2021,1,0.140447132
9,2021-01-12 00:00:00,2021,1,0.0
9,2021-01-17 00:00:00,2021,1,0.0
9,2021-01-20 00:00:00,2021,1,0.0
9,2021-01-22 00:00:00,2021,1,0.0
9,2021-02-23 00:00:00,2021,2,0.0
9,2021-02-26 00:00:00,2021,2,0.0
9,2021-02-27 00:00:00,2021,2,0.0
9,2021-03-09 00:00:00,2021,3,0.0
9,2021-03-11 00:00:00,2021,3,0.0
9,2021-03-19 00:00:00,2021,3,0.0
9,2021-03-24 00:00:00,2021,3,0.0
9,2021-03-27 00:00:00,2021,3,0.0
9,2021-04-07 00:00:00,2021,4,0.0
9,2021-04-13 00:00:00,2021,4,0.0
9,2021-04-17 00:00:00,2021,4,0.52297814
9,2021-04-20 00:00:00,2021,4,0.821725673
9,2021-04-23 00:00:00,2021,4,0.95154425
9,2021-04-30 00:00:00,2021,4,0.134828471
9,2021-05-01 00:00:00,2021,5,0.0
9,2021-05-04 00:00:00,2021,5,0.261514142
9,2021-05-14 00:00:00,2021,5,0.282177462
9,2021-05-16 00:00:00,2021,5,2.865066846
9,2021-05-20 00:00:00,2021,5,3.255896358
9,2021-05-21 00:00:00,2021,5,13.56654015
9,2021-05-26 00:00:00,2021,5,0.003862117
9,2021-05-28 00:00:00,2021,5,0.0
9,2021-06-01 00:00:00,2021,6,0.120669343
9,2021-06-05 00:00:00,2021,6,4.25557969
9,2021-06-07 00:00:00,2021,6,0.127322529
9,2021-06-08 00:00:00,2021,6,1.137664357
9,2021-06-09 00:00:00,2021,6,0.0
9,2021-06-10 00:00:00,2021,6,1.145621699
9,2021-06-12 00:00:00,2021,6,0.157348367
9,2021-06-17 00:00:00,2021,6,1.346482344
9,2021-06-27 00:00:00,2021,6,9.412394961
9,2021-07-03 00:00:00,2021,7,3.35841792
9,2021-07-06 00:00:00,2021,7,10.70592097
9,2021-07-12 00:00:00,2021,7,0.367168283
9,2021-07-21 00:00:00,2021,7,3.534791263
9,2021-07-22 00:00:00,2021,7,16.18947845
9,2021-08-02 00:00:00,2021,8,0.0
9,2021-08-05 00:00:00,2021,8,0.646238914
9,2021-08-14 00:00:00,2021,8,5.28891803
9,2021-08-16 00:00:00,2021,8,7.472694583
9,2021-08-19 00:00:00,2021,8,0.679071871
9,2021-08-20 00:00:00,2021,8,0.360474115
9,2021-08-28 00:00:00,2021,8,10.19014461
9,2021-09-01 00:00:00,2021,9,4.790417627
9,2021-09-04 00:00:00,2021,9,3.597189424
9,2021-09-10 00:00:00,2021,9,0.184314535
9,2021-09-11 00:00:00,2021,9,0.48570688
9,2021-09-18 00:00:00,2021,9,0.138112589
9,2021-09-20 00:00:00,2021,9,6.937785764
9,2021-09-29 00:00:00,2021,9,2.950771877
9,2021-10-01 00:00:00,2021,10,4.016157947
9,2021-10-06 00:00:00,2021,10,8.111826433
9,2021-10-07 00:00:00,2021,10,11.58294756
9,2021-10-22 00:00:00,2021,10,0.001789836
9,2021-10-26 00:00:00,2021,10,0.159226722
9,2021-11-05 00:00:00,2021,11,5.056812974
9,2021-11-06 00:00:00,2021,11,0.569930475
9,2021-11-11 00:00:00,2021,11,4.177484528
13,2021-10-28 00:00:00,2021,10,0.045886727
13,2021-10-30 00:00:00,2021,10,8.898831683
13,2021-11-01 00:00:00,2021,11,7.689890832
13,2021-11-04 00:00:00,2021,11,3.207591073
13,2021-11-05 00:00:00,2021,11,0.745017512
13,2021-11-22 00:00:00,2021,11,4.897589054
13,2021-11-24 00:00:00,2021,11,7.648723396
13,2021-11-27 00:00:00,2021,11,0.0
13,2021-12-03 00:00:00,2021,12,0.0
13,2021-12-04 00:00:00,2021,12,0.0
13,2021-12-05 00:00:00,2021,12,0.0
13,2021-12-07 00:00:00,2021,12,0.0
13,2021-12-09 00:00:00,2021,12,0.066345877
13,2021-12-15 00:00:00,2021,12,0.0
13,2021-12-22 00:00:00,2021,12,0.0
13,2021-12-28 00:00:00,2021,12,0.0
13,2021-12-29 00:00:00,2021,12,0.0
5,2021-01-07 00:00:00,2021,1,33.05239946
5,2021-01-08 00:00:00,2021,1,3.391358018
5,2021-01-06 00:00:00,2021,1,6.572680931
5,2021-01-10 00:00:00,2021,1,0.007432074
5,2021-01-14 00:00:00,2021,1,0.0
5,2021-01-22 00:00:00,2021,1,0.0
5,2021-01-24 00:00:00,2021,1,0.0
5,2021-02-06 00:00:00,2021,2,0.0
5,2021-02-15 00:00:00,2021,2,0.0
5,2021-02-19 00:00:00,2021,2,0.0561038
5,2021-03-08 00:00:00,2021,3,0.0
5,2021-03-18 00:00:00,2021,3,0.0
5,2021-03-25 00:00:00,2021,3,0.0
5,2021-03-27 00:00:00,2021,3,0.0
5,2021-03-29 00:00:00,2021,3,0.0
5,2021-04-06 00:00:00,2021,4,0.0
